"T","Na","Na2","NaO","Na2O2","Na2SO4","O","O3","S","S2","S3","S4","S5","S6","S7","S8","SO","SO3","S2O","O2","SO2"
1896.19921875,-13.806595478132007,-23.01651638829319,-19.388302713442126,-27.73600083588778,-15.70360021434411,-20.233373518254265,-34.18439435658497,-30.40370278975922,-37.975740270702744,-56.06180957623575,-73.29021493992279,-96.53326283343436,-114.16088490076427,-133.31439065930488,-151.06342225714909,-21.962309823882144,-21.79220213899004,-36.376537310446636,-14.501214427365353,-14.497033290219894
1897.19921875,-13.79777220093812,-23.000901730416516,-19.3748949599599,-27.719586161218388,-15.697667703036924,-20.220699091064308,-34.166034057610325,-30.384804003920777,-37.95209621360265,-56.02803842738197,-73.24603481279617,-96.47935229982461,-114.09740996437586,-133.24035179245874,-150.97946465897013,-21.94802283545373,-21.781824844177052,-36.35439795551352,-14.492394989386929,-14.488195575429907
1898.19921875,-13.78896071208724,-22.985308270692517,-19.36150495938621,-27.70319559697646,-15.691749913687845,-20.20803933804094,-34.147696657205515,-30.3659253056474,-37.92847723675119,-55.99430302767253,-73.20190117871944,-96.42549829592663,-114.03400141160394,-133.1663902214973,-150.895594588938,-21.933752239687472,-21.771461883355837,-36.332283243371734,-14.483587344432369,-14.47936959949713
1899.19921875,-13.780160994202372,-22.96973597819808,-19.34813268561327,-27.686829109221684,-15.685846828697532,-20.195394236629948,-34.129382121225674,-30.347066662930054,-37.904883299999724,-55.96060331999669,-73.15781396354868,-96.37170073165014,-113.9706591367373,-133.09250582338797,-150.81181190781018,-21.919498011047388,-21.76111323578244,-36.31019313533494,-14.474791475115229,-14.470555344984996
1900.19921875,-13.771373029943248,-22.954184822075412,-19.3347781125884,-27.67048666408538,-15.679958430504062,-20.18276376432459,-34.111090415597836,-30.32822804382758,-37.88131436328501,-55.926939247364935,-73.11377309329754,-96.31795951709638,-113.90738303428864,-133.01869847535949,-150.72811647663974,-21.905260124051747,-21.75077888075706,-36.288127592799086,-14.466007364085781,-14.46175279449407
1901.19921875,-13.762596802006652,-22.938654771532747,-19.321441214314532,-27.654168227771258,-15.67408470158394,-20.170147898665736,-34.09282150632135,-30.309409416466305,-37.85777038662877,-55.89331075290864,-73.06977849413614,-96.26427456255682,-113.84417299899434,-132.94496805490002,-150.64450815677367,-21.89103855327309,-21.740458797624203,-36.26608657724208,-14.45723499403132,-14.452961930662342
1902.19921875,-13.753832293126056,-22.923145795843475,-19.30812196484951,-27.637873766554534,-15.668225624451264,-20.157546617241625,-34.074575359467346,-30.290610749040106,-37.834251330137775,-55.859717779879944,-73.02583009239157,-96.21064577851322,-113.78102892581383,-132.87131443975784,-150.56098680985303,-21.876833273337976,-21.73015296577257,-36.24407005022384,-14.448474347675814,-14.444182736164898
1903.19921875,-13.74507948607155,-22.907657864346262,-19.29482033830619,-27.621603246781824,-15.6623811816575,-20.144959897687713,-34.05635194117852,-30.2718320098101,-37.81075715400344,-55.82616027165147,-72.9819278145469,-96.15707307563747,-113.71795070992947,-132.79773750794038,-150.47755229781208,-21.862644258926903,-21.71986136463456,-36.22207797338589,-14.439725407779852,-14.435415193713846
1904.19921875,-13.736338363649885,-22.892190946445027,-19.281536308852395,-27.60535663487144,-15.656551355792171,-20.1323877176866,-34.03815121766925,-30.253073167104404,-37.78728781850149,-55.79263817171534,-72.93807158724067,-96.10355636478967,-113.65493824674446,-132.72423713771235,-150.39420448287606,-21.84847148477404,-21.709583973686794,-36.20011030845105,-14.43098815714065,-14.426659286058339
1905.19921875,-13.727608908704232,-22.87674501160843,-19.268269850710517,-27.589133897312653,-15.650736129482127,-20.11983005496794,-34.01997315522499,-30.234334189318187,-37.763843283992166,-55.75915142368434,-72.89426133726725,-96.0500955570198,-113.59199143188492,-132.65081320759737,-150.31094322756343,-21.834314925667393,-21.69932077244941,-36.17816701722373,-14.422262578591834,-14.417914995984358
1906.19921875,-13.718891104114096,-22.861320029369836,-19.255020938157536,-27.57293500066563,-15.644935485391334,-20.10728688730818,-34.0018177202024,-30.215615044913243,-37.740423510919456,-55.72569997128981,-72.85049699157545,-95.99669056356502,-113.52911016119643,-132.57746559637468,-150.2277683946818,-21.820174556448226,-21.689071740486238,-36.15624806158895,-14.413548655003352,-14.409182306314626
1907.19921875,-13.710184932795329,-22.845915969327308,-19.24178954552482,-27.556759911561493,-15.639149406221435,-20.094758192530627,-33.98368487902907,-30.196915702418003,-37.717028459811374,-55.692283758382665,-72.806778477269,-95.94334129585098,-113.46629433074546,-132.50419418308067,-150.14467984732966,-21.806050352011347,-21.67883685740468,-36.134353403512876,-14.40484636928149,-14.400461199908621
1908.19921875,-13.701490377699862,-22.830532801143093,-19.228575647197946,-27.540608596701723,-15.633377874710789,-20.08224394850515,-33.96557459820319,-30.178236130427294,-37.69365809127943,-55.658902728932674,-72.76310572160567,-95.89004766549037,-113.40354383681812,-132.43099884700712,-150.06167744889444,-21.791942287304675,-21.668616102855516,-36.11248300504211,-14.396155704368601,-14.39175165966231
1909.19921875,-13.692807421815832,-22.815170494543878,-19.215379217616775,-27.524481022858467,-15.62762087363546,-20.06974413314816,-33.94748684429368,-30.15957629760216,-37.67031236601859,-55.625556827027935,-72.71947865199694,-95.83680958428256,-113.34085857591946,-132.3578794677009,-149.9787610630524,-21.777850337329273,-21.658409456532837,-36.090636828303786,-14.38747664324321,-14.383053668508255
1910.19921875,-13.684136048167247,-22.79982901932018,-19.202200231274933,-27.508377156873834,-15.621878385807838,-20.057258724422447,-33.929421583939614,-30.140936172669672,-37.646991244806856,-55.592245996874816,-72.67589719600754,-95.7836269642134,-113.27823844477311,-132.2848359249627,-149.89593055376673,-21.763774477139087,-21.64821689817389,-36.06881483550508,-14.378809168919732,-14.374367209415338
1911.19921875,-13.675476239814081,-22.784508345326564,-19.189038662720023,-27.492296965660245,-15.61615039407763,-20.044787700337118,-33.91137878385037,-30.122315724422833,-37.62369468850535,-55.5589701827977,-72.63236128135549,-95.73049971745459,-113.21568334032092,-132.21186809884762,-149.81318578528868,-21.749714681840942,-21.638038407559144,-36.04701698893335,-14.370153264448513,-14.365692265388788
1912.19921875,-13.666827979852028,-22.769208442481126,-19.175894486553197,-27.476240416199598,-15.610436881331104,-20.032331038947333,-33.89335841080521,-30.103714921720346,-37.600422658057845,-55.52572932923854,-72.58887083591105,-95.67742775636296,-113.15319315972198,-132.13897586966326,-149.7305266221551,-21.735670926594267,-21.6278739645118,-36.02524325095558,-14.361508912915621,-14.357028819469992
1913.19921875,-13.658191251412562,-22.75392928076562,-19.162767677429287,-27.460207475543694,-15.60473783049139,-20.019888718354387,-33.87536043165328,-30.08513373348645,-37.57717511449067,-55.492523380756644,-72.54542578769701,-95.62441099348062,-113.0907678003526,-132.06615911796987,-149.6479529291887,-21.7216431866111,-21.61772354889809,-36.00349358401847,-14.352876097442886,-14.348376854736532
1914.19921875,-13.649566037662714,-22.738670830225157,-19.149658210056465,-27.444198110813833,-15.599053224518219,-20.0074607167054,-33.857384813313246,-30.066572128710813,-37.55395201891257,-55.45935228202832,-72.50202606488779,-95.57144934153399,-113.02840715980514,-131.99341772457956,-149.56546457149736,-21.707631437155857,-21.607587140626993,-35.98176795064812,-14.344254801187677,-14.339736354301952
1915.19921875,-13.640952321804978,-22.723433060967814,-19.13656605919606,-27.428212289200253,-15.593383046407313,-19.99504701219331,-33.83943152277318,-30.048030076448214,-37.53075333251425,-55.42621597784654,-72.45867159580914,-95.51854271343333,-112.96611113588779,-131.92075157055524,-149.48306141447233,-21.693635653545144,-21.597464719649928,-35.960066313449644,-14.335645007342833,-14.331107301315706
1916.19921875,-13.632350087077391,-22.70821594316508,-19.12349119966272,-27.41224997796278,-15.587727279191586,-19.982647583056732,-33.821500527090635,-30.029507545818603,-37.50757901656844,-55.39311441312074,-72.41536230893811,-95.46569102227245,-112.90387962662406,-131.84816053721062,-149.40074332378907,-21.67965581114784,-21.587356265961184,-35.938388635107344,-14.327046699136718,-14.322489678963201
1917.19921875,-13.623759316753166,-22.693019447050972,-19.110433606323884,-27.396311144429696,-15.582085905939595,-19.97026240757979,-33.80359179339188,-30.0110045060067,-37.48442903242952,-55.360047532876585,-72.37209813290221,-95.41289418132824,-112.84171253025222,-131.77564450610896,-149.31851016540526,-21.66569188538468,-21.57726175959707,-35.91673487838415,-14.318459859832862,-14.313883470465463
1918.19921875,-13.61517999414086,-22.67784354292241,-19.09739325409996,-27.3803957559984,-15.576458909756576,-19.957891464092093,-33.78570528887237,-29.992520926262003,-37.4613033415334,-55.327015282255516,-72.3288789964794,-95.36015210406038,-112.77960974522496,-131.70320335906317,-149.23636180556076,-21.651743851728373,-21.567181180636556,-35.89510500612165,-14.309884472730118,-14.30528865907926
1919.19921875,-13.60661210258407,-22.662688201138636,-19.084370117963957,-27.364503780134484,-15.570846273783427,-19.945534730968486,-33.767840980796,-29.974056775898546,-37.43820190539729,-55.29401760651451,-72.28570482859735,-95.30746470411034,-112.71757117020807,-131.63083697813448,-149.1542981107769,-21.637811685703323,-21.55711450920053,-35.87349898123985,-14.301320521162395,-14.296705228096867
1920.19921875,-13.598055625461502,-22.64755339212143,-19.071364172941486,-27.348635184372178,-15.565247981197443,-19.93319218662907,-33.749998836495415,-29.955612024294695,-37.41512468561943,-55.26105445102576,-72.24257555833339,-95.25483189530142,-112.65559670408085,-131.55854524563205,-149.07231894785514,-21.623895362885527,-21.547061725452114,-35.85191676673685,-14.292767988498685,-14.288133160846082
1921.19921875,-13.58951054618679,-22.632439086354736,-19.05837539411061,-27.332789936313745,-15.559664015211661,-19.92086380953897,-33.73217882337144,-29.937186640893117,-37.392071643878964,-55.228125761276594,-72.19949111491403,-95.20225359163815,-112.59368624593519,-131.48632804411264,-148.99042418387734,-21.609994858902468,-21.537022809596433,-35.83035832568882,-14.284226858142908,-14.279572440690073
1922.19921875,-13.580976848208376,-22.617345254384354,-19.045403756601555,-27.316968003629384,-15.55409435907487,-19.908549578208266,-33.71438090889311,-29.91878059520043,-37.3690427419357,-55.19523148286885,-72.15645142771442,-95.14972970730575,-112.53183969507474,-131.41418525637948,-148.9086136862041,-21.596110149432917,-21.526997741880372,-35.80882362124963,-14.275697113533777,-14.271023051027248
1923.19921875,-13.572454515009566,-22.602271866818203,-19.03244923559685,-27.30116935405741,-15.548538996071676,-19.896249471191936,-33.69660506059751,-29.90039385678721,-37.346037941629874,-55.162371561518675,-72.1134564262581,-95.0972601566695,-112.47005695101461,-131.34211676548176,-148.8268873224746,-21.582241210206934,-21.516986502592683,-35.787312616650794,-14.26717873814487,-14.262484975291326
1924.19921875,-13.563943530108208,-22.58721889432565,-19.019511806330854,-27.28539395540337,-15.542997909522303,-19.883963467089565,-33.678851246089344,-29.882026395287784,-37.32305720488215,-55.12954594305662,-72.07050604021688,-95.04484485427511,-112.40833791348147,-131.27012245471494,-148.74524496060621,-21.568388017005596,-21.506989072063675,-35.765825275201294,-14.25867171548429,-14.253958196951004
1925.19921875,-13.555443877056835,-22.572186307637807,-19.00659144408994,-27.26964177554062,-15.537471082782568,-19.871691544545463,-33.66111943304114,-29.863678180399923,-37.300100493693044,-55.09675457342678,-72.02760019940992,-94.99248371484707,-112.3466824824117,-131.19820220761858,-148.66368646879266,-21.55455054566091,-21.49700543066533,-35.74436156028715,-14.250176029094836,-14.24544269951012
1926.19921875,-13.54695553944244,-22.55717407754708,-18.99368812421216,-27.25391278240963,-15.531958499243576,-19.859433682248337,-33.64340958919278,-29.8453491818849,-37.27716777014297,-55.06399739868684,-71.9847388338037,-94.94017665328914,-112.28509055795195,-131.12635590797646,-148.58221171550434,-21.540728772055743,-21.487035558810923,-35.72292143537145,-14.241691662553738,-14.236938466507391
1927.19921875,-13.5384785008864,-22.542182174907037,-18.980801822087145,-27.238206944018014,-15.526460142332075,-19.84718985893131,-33.625721682351454,-29.82703936956719,-37.25425899639211,-55.031274365007725,-71.94192187351177,-94.88792358468342,-112.2235620404581,-131.0545834398166,-148.50082056948764,-21.52692267212362,-21.477079436955265,-35.70150486399413,-14.23321859947263,-14.228445481516406
1928.19921875,-13.530012745044374,-22.527210570632356,-18.967932513155972,-27.222524228440236,-15.520975995509676,-19.834960053371713,-33.60805568039136,-29.80874871333436,-37.23137413468002,-54.99858541867335,-71.89914924879412,-94.83572442429015,-112.16209683049519,-130.98288468740958,-148.4195128997636,-21.513132221848625,-21.467137045594185,-35.680111809771745,-14.22475682349741,-14.219963728145457
1929.19921875,-13.52155825560629,-22.512259235698572,-18.95508017291109,-27.20686460381763,-15.515506042273413,-19.8227442443911,-33.59041155125373,-29.79047718313685,-37.20851314732549,-54.96593050608018,-71.8564208900568,-94.78357908754691,-112.10069482883603,-130.91125953526839,-148.33828857562736,-21.49935739726525,-21.457208365264766,-35.65874223639718,-14.216306318308234,-14.211493190037563
1930.19921875,-13.513115016296151,-22.497328141141907,-18.942244776896086,-27.19122803835797,-15.510050266155307,-19.81054241085495,-33.572789262946465,-29.77222474898791,-37.18567599672643,-54.933309573737226,-71.81373672785188,-94.73148749006873,-112.03935593646186,-130.8397078681482,-148.2571474666483,-21.485598174458325,-21.447293376545097,-35.637396107639624,-14.207867067619338,-14.203033850870277
1931.19921875,-13.504683010872043,-22.48241725805932,-18.92942630070562,-27.17561450033555,-15.504608650722439,-19.798354531672707,-33.555188783544054,-29.75399138096337,-37.1628626453596,-54.90072256826547,-71.7710966928768,-94.67944954764741,-111.97808005456079,-130.76822957104505,-148.17608944266837,-21.471854529562826,-21.437392060054155,-35.616073387344315,-14.199439055179033,-14.194585694355686
1932.19921875,-13.496262223125974,-22.467526557607968,-18.9166247199853,-27.160023958090846,-15.499181179576777,-19.786180585797602,-33.53761008118741,-29.735777049201474,-37.140073055780384,-54.868169436397835,-71.72850071597394,-94.62746517625054,-111.91686708452792,-130.6968245291959,-148.09511437380172,-21.45812643876377,-21.427504396451717,-35.59477403943231,-14.191022264769554,-14.186148704240267
1933.19921875,-13.487852636883819,-22.45265601100541,-18.90384001043151,-27.144456380030384,-15.49376783635495,-19.774020552226574,-33.52005312408369,-29.717581723902768,-37.11730719062257,-54.83565012497859,-71.68594872813046,-94.575534292022,-111.85571692796442,-130.62549262807724,-148.014222130434,-21.444413878296107,-21.41763036643837,-35.57349802790027,-14.182616680207,-14.177722864304819
